returns_binned,SMA_ratio_binned,MACD_hist_binned,RSI_binned,SO_diff_binned,Profit
9,10,3,10,8,1.1228322982788086
4,10,4,10,7,-0.12493133544921875
7,10,4,10,4,0.2498626708984375
8,10,4,10,4,0.49996376037597656
10,10,5,10,8,1.502394676208274
6,10,6,10,7,0.12540817260764392
3,10,6,10,3,-0.2506971359250709
10,10,6,10,5,1.3804435729978248
9,10,7,10,5,1.0061264038085938
8,10,8,10,6,0.6297826766967773
7,10,8,10,5,0.3781318664550781
5,10,7,10,4,0.0
5,10,7,10,5,0.0
4,10,6,10,3,-0.12612342834472656
4,10,4,10,3,-0.12600421905517578
5,10,3,10,4,0.0
9,10,3,10,8,0.8829832077026367
7,10,3,10,5,0.25260448455810547
8,10,3,10,5,0.6318092346191406
1,10,2,10,1,-0.8844137191772461
0,10,1,10,0,-1.260995864868386
1,10,0,9,0,-1.0068416595456764
9,10,0,9,7,1.1327266693115234
9,10,0,10,10,1.0088682174682617
2,10,1,8,5,-0.504612922668457
2,10,0,8,0,-0.6301403045656517
7,10,0,8,6,0.3780126571657494
7,10,1,7,8,0.25212764739990234
10,10,1,7,10,1.2624263763427734
7,10,2,7,10,0.3793239593503639
1,10,2,6,1,-0.7582902908322975
7,10,2,6,5,0.3789663314819336
2,10,2,6,2,-0.5053281784057617
5,10,2,6,3,0.0
1,10,1,5,1,-0.8832216262817383
7,10,1,5,3,0.25224685668967517
5,10,1,4,3,0.0
5,10,1,4,3,0.0
3,10,1,3,3,-0.25224685668967517
2,10,1,3,1,-0.6300210952758789
9,10,1,6,9,0.7561445236206055
5,10,1,7,6,0.0
5,10,1,6,4,0.0
8,10,2,5,9,0.504612922668457
6,10,2,6,9,0.12624263763427734
10,10,4,8,10,1.2639760971069336
1,10,4,7,1,-0.7586479187011719
8,10,5,7,6,0.6320476531982422
0,10,4,4,0,-1.2636184692382812
7,10,4,4,2,0.2524852752685547
6,10,4,5,7,0.12636184692382812
0,10,3,2,1,-1.3877153396606445
9,10,3,5,8,1.0088682174682617
7,10,3,5,9,0.3788471221923828
3,10,3,6,4,-0.25260448455810547
9,10,4,7,9,0.7580518722531959
7,10,5,7,9,0.25284290313720703
6,10,5,7,7,0.12648105621360095
2,10,5,6,2,-0.6320476531982422
5,10,5,7,3,0.0
6,10,5,7,7,0.12624263763427734
4,10,4,6,5,-0.12624263763427734
7,10,5,7,7,0.3790855407714844
7,10,5,7,5,0.3795623779296875
7,10,5,7,6,0.2530813217163086
8,10,6,6,7,0.63323974609375
3,10,6,7,2,-0.2533197402951881
4,10,6,6,1,-0.1267194747927025
8,10,6,9,6,0.5068778991696998
3,10,6,8,1,-0.2535581588742897
0,10,4,5,0,-1.51824951171875
9,10,4,9,8,1.1383295059204102
9,10,5,8,10,0.8870363235473633
2,10,5,7,4,-0.5071163177490234
0,10,4,6,0,-1.3920068740844727
0,10,2,3,0,-1.2624263763427734
9,10,2,4,8,1.0097026824951172
0,10,1,3,1,-1.3878345489501953
1,10,1,3,3,-0.7556676864624023
7,10,1,3,8,0.377655029296875
9,10,1,4,9,1.0083913803100586
6,10,2,4,8,0.12612342834450452
4,10,2,4,5,-0.12612342834450452
6,10,3,3,8,0.12612342834450452
6,10,3,3,7,0.1262426376344994
3,10,4,2,4,-0.2523660659790039
6,10,4,3,5,0.12612342834450452
2,10,4,3,3,-0.37837028503395764
2,10,4,2,4,-0.5042552947998047
8,10,4,2,9,0.5042552947998047
2,10,4,3,3,-0.5042552947998047
10,10,5,3,10,1.3877153396606445
0,10,4,1,0,-2.1430253982543945
10,10,5,3,7,1.3856887817385033
7,10,5,4,10,0.25224685668900904
4,10,6,5,3,-0.12612342834450452
0,10,5,3,0,-1.2601613998413086
3,10,4,4,1,-0.2516508102416992
7,10,4,5,6,0.2516508102416992
4,10,4,4,5,-0.125885009765625
0,10,2,1,1,-2.5113821029663086
7,10,1,1,4,0.375986099242942
4,10,1,1,5,-0.125288963317427
9,10,2,2,8,0.75256824493386
7,10,2,2,8,0.2510547637939453
6,10,3,2,6,0.12552738189697266
4,10,4,2,5,-0.12552738189697266
4,10,4,2,4,-0.1255273818971947
7,10,5,3,6,0.25105476379416736
6,9,6,3,9,0.12564659118652344
10,9,7,5,10,1.3835430145263672
8,9,8,4,9,0.6300210952758789
5,9,9,6,5,0.0
5,9,9,5,4,0.0
2,9,9,4,3,-0.3781318664550781
2,9,9,3,2,-0.3777742385866478
2,9,8,4,0,-0.6291866302488014
2,9,6,4,0,-0.6284713745117188
7,9,6,4,2,0.3769397735595703
7,9,6,5,9,0.37729740142822266
1,9,5,7,1,-0.8798837661743164
7,9,5,7,3,0.2512931823730469
0,9,2,4,2,-2.3823976516723633
5,9,2,2,5,0.0
0,9,0,0,3,-3.4923553466794655
0,9,0,0,2,-1.3660192489626244
1,8,0,0,5,-0.9914636611938477
8,8,0,0,7,0.6195306777954102
2,8,0,0,4,-0.49567222595214844
8,8,0,0,6,0.6195306777956322
4,8,0,0,6,-0.12385845184348376
8,8,0,0,7,0.49591064453147204
5,7,1,0,6,0.0
4,7,2,0,4,-0.12397766113303454
7,7,3,0,6,0.37217140197753906
6,7,5,0,7,0.12421607971169202
6,7,6,0,8,0.12409687042258533
2,7,7,0,4,-0.3724098205566406
7,6,8,0,10,0.3724098205566406
7,6,8,0,10,0.24843215942382812
5,6,9,0,7,0.0
0,6,8,0,0,-1.488804817199707
6,6,8,0,0,0.1239776611328125
4,6,7,0,5,-0.1239776611328125
3,5,7,2,3,-0.24771690368652344
1,5,6,2,1,-0.7425546646115944
9,5,7,6,10,1.1142492294309303
1,5,7,3,4,-0.9905099868774414
2,5,6,3,1,-0.6182193756103516
9,5,6,3,9,0.7418394088742897
7,5,7,4,9,0.37133693695090564
7,4,7,4,8,0.2477169036863014
3,4,8,3,4,-0.2477169036863014
6,4,8,4,5,0.12385845184326172
6,4,8,3,7,0.12385845184303967
6,4,8,3,9,0.12385845184348376
3,4,8,3,3,-0.37157535552978516
8,4,8,4,8,0.49555301666259766
1,3,8,2,1,-0.7430315017700195
8,3,8,3,6,0.49519538879372327
4,3,8,3,6,-0.12385845184303967
2,3,7,4,2,-0.49519538879416736
9,3,8,5,10,1.1147260665897996
8,2,8,6,9,0.6202459335324928
0,2,4,1,0,-5.803108215332031
1,2,1,1,0,-0.8591413497924805
9,2,1,1,8,1.1048316955566406
9,2,1,3,9,0.9839534759521484
8,1,2,4,8,0.4925727844238281
1,1,2,2,2,-0.9847879409790039
3,1,2,2,2,-0.24592876434326172
2,1,2,1,3,-0.4914999008178711
7,1,2,2,5,0.3685951232910156
4,1,3,2,5,-0.12290477752685547
1,1,3,1,2,-0.736832618713601
3,1,3,1,3,-0.3679990768430397
1,1,2,1,3,-0.9802579879760742
7,1,2,1,6,0.3674030303955078
6,1,3,1,8,0.12254714965798108
3,1,3,1,4,-0.24497509002663342
4,1,4,1,3,-0.12254714965798108
8,1,5,1,8,0.4900693893430397
8,0,6,1,9,0.613093376159668
9,0,8,1,10,0.7365942001344994
3,0,8,5,9,-0.2456903457643822
1,0,8,5,2,-0.8589029312133789
8,0,8,4,8,0.4906654357907936
8,0,9,3,10,0.4911422729494408
1,0,8,2,0,-0.8591413497924805
2,0,8,2,1,-0.6128549575805664
0,0,5,1,0,-2.2007226943971947
6,0,4,1,2,0.1220703125
7,0,3,1,9,0.3662109375
6,0,3,1,8,0.12218952178977283
1,0,3,1,6,-0.9763240814208984
8,0,3,2,8,0.4879236221311256
8,0,4,3,8,0.4884004592897728
1,0,4,2,3,-0.732421875
3,0,4,2,2,-0.24390220642089844
8,0,5,3,7,0.6099939346311256
9,0,6,4,9,0.7328987121584252
7,0,7,4,8,0.24449825286865234
7,0,8,3,10,0.24461746215820312
2,0,8,2,6,-0.6113052368164062
4,0,8,2,7,-0.12218952178955078
2,0,7,2,3,-0.4885196685793236
1,0,7,1,0,-0.7319450378415748
9,0,7,1,8,0.7319450378415748
7,0,7,2,9,0.3663301467897728
4,0,7,3,1,-0.12218952178977283
10,0,8,7,10,1.4674663543705613
6,0,9,7,6,0.12254714965798108
9,0,9,8,6,0.7352828979492188
8,0,10,8,8,0.49078464508078845
5,0,10,9,6,0.0
8,0,10,9,3,0.6140470504758522
0,0,9,6,0,-1.9626617431638405
8,0,9,8,2,0.4900693893430397
3,0,8,8,5,-0.24509429931640625
4,0,7,7,3,-0.12242794036865234
10,0,8,8,10,1.3488531112670898
2,0,7,7,4,-0.4909038543701172
0,0,6,5,0,-1.2253522872924805
10,0,8,9,10,4.177093505859375
1,0,9,8,9,-0.7393360137939453
1,0,8,8,0,-0.8614063262939453
6,0,8,8,3,0.12290477752685547
3,0,8,8,3,-0.24592876434326172
2,0,7,7,1,-0.6144046783447266
9,0,6,8,8,0.8603334426879883
10,0,7,8,10,1.2313127517697975
6,0,8,8,5,0.12326240539572986
5,0,8,7,3,0.0
3,0,7,7,3,-0.24652481079101562
1,0,6,6,1,-0.9850263595581055
9,0,6,6,8,1.1082887649533912
10,0,8,9,10,2.966284751892312
9,0,9,9,9,0.9922981262204811
4,0,10,9,3,-0.12421607971169202
4,0,10,9,1,-0.12409687042236328
4,1,9,9,3,-0.12409687042214124
0,1,3,4,0,-7.516741752624734
0,1,0,3,0,-5.116701126098633
0,1,0,0,3,-1.6951560974121094
9,1,0,1,6,0.84686279296875
1,1,0,1,4,-1.0885000228881836
9,1,0,1,6,0.8465051651000977
0,1,0,1,3,-2.535700798034668
2,1,0,1,4,-0.4816055297849342
9,1,0,1,7,0.9636878967282936
5,1,0,0,6,0.0
8,1,0,0,6,0.4824399948120117
3,1,0,0,5,-0.3618001937866211
7,1,0,1,5,0.2412796020505592
6,1,1,1,6,0.12052059173606189
6,1,2,0,8,0.1207590103149414
2,1,3,0,8,-0.6031990051269531
2,1,4,0,6,-0.6024837493896484
10,1,6,0,10,1.326441764831765
0,1,6,0,2,-1.4469623565676049
0,0,5,0,0,-1.923203468322976
9,0,5,0,9,0.9607076644901902
10,0,7,2,10,1.4444589614865944
10,0,9,5,10,1.8107891082765892
10,0,10,5,7,1.5741586685178444
5,0,10,6,2,0.0
8,0,10,6,7,0.6066560745241478
10,0,10,9,7,2.067565917968528
7,0,10,10,6,0.24378299713134766
0,0,10,8,2,-1.2177228927612305
2,0,10,8,2,-0.4863739013671875
7,0,10,8,5,0.3647804260251686
4,0,10,8,5,-0.12159347534157483
2,0,10,8,3,-0.607609748840332
4,0,10,7,3,-0.12147426605246814
9,0,9,8,7,0.7290840148928002
4,0,9,8,4,-0.12159347534201892
1,0,8,8,0,-0.7288455963130325
5,0,7,7,1,0.0
3,0,6,8,3,-0.24282932281516345
2,0,5,9,0,-0.6062984466552734
8,0,5,9,5,0.6062984466552734
3,0,4,8,6,-0.2425909042356178
9,0,5,8,10,0.9711980819699928
10,0,7,8,10,1.5817880630493164
3,0,7,7,7,-0.3653764724729225
7,0,8,7,4,0.3653764724729225
1,0,7,4,0,-0.9739398956298828
7,0,7,4,3,0.24330615997336658
9,0,7,6,9,0.9744167327878639
0,0,7,5,1,-1.2177228927612305
1,0,5,4,0,-0.7293224334716797
1,0,3,3,0,-1.0923147201538086
3,0,2,3,1,-0.36358833313010486
2,0,1,3,4,-0.4843473434448242
3,0,1,2,5,-0.36299228668190686
7,0,1,2,7,0.24199485778808594
5,0,1,3,6,0.0
7,0,1,3,7,0.24199485778808594
3,0,1,3,3,-0.3629922866821289
1,1,1,3,2,-0.8463859558105469
3,1,1,2,5,-0.2416372299194336
4,1,1,2,6,-0.12063980102516858
6,1,1,1,6,0.12063980102516858
7,1,2,0,8,0.3625154495239258
9,1,3,1,10,0.8465051651000977
3,1,4,1,8,-0.3629922866821289
0,1,3,0,1,-1.4494657516479492
2,1,3,0,1,-0.60272216796875
6,1,2,0,7,0.12052059173583984
9,1,3,0,10,0.7234811782836914
2,1,3,0,3,-0.6029605865480736
0,1,2,0,0,-2.16555595397927
10,1,3,2,10,1.9245147705078125
8,1,4,3,10,0.48220157623291016
1,1,4,2,2,-0.8436441421508789
7,1,5,2,4,0.2409219741821289
1,1,4,2,1,-0.8426904678346947
9,1,5,2,8,0.9632110595705345
9,1,7,4,10,0.8440017700195312
6,1,7,4,9,0.1207590103149414
10,1,9,7,9,3.0258893966674805
2,1,10,7,5,-0.4851818084716797
4,1,10,7,3,-0.12135505676269531
0,1,10,5,1,-1.210927963256836
3,1,9,4,1,-0.3628730773925781
1,1,8,4,1,-0.8455514907836914
7,1,7,5,2,0.24139881134033203
7,1,7,6,7,0.3625154495239258
8,1,7,6,8,0.48351287841796875
3,1,7,6,4,-0.3627538681032494
4,1,6,6,3,-0.12075901031471936
2,1,5,8,0,-0.48315525054909436
3,1,4,6,0,-0.36203861236616675
3,1,4,5,6,-0.2412796020505592
5,1,3,6,7,0.0
0,1,2,4,1,-1.9261837005615234
1,1,1,3,2,-0.9605884552001953
0,1,0,1,8,-2.274632453918457
9,1,0,1,9,1.0762214660644531
10,1,0,2,9,1.3183355331418678
2,1,1,0,6,-0.4796981811521217
3,1,1,0,3,-0.359654426574485
3,1,1,0,3,-0.35929679870627673
4,1,1,0,4,-0.11968612670898438
7,1,2,1,6,0.23949146270751953
7,1,3,1,8,0.3592967987060547
5,1,4,1,6,0.0
3,1,4,1,3,-0.3592967987060547
7,1,5,0,6,0.3592967987060547
1,1,5,0,5,-0.838160514831543
4,1,5,0,7,-0.11968612670876233
1,1,4,0,0,-1.0755062103273705
10,1,5,1,10,1.674056053161621
0,1,4,1,0,-1.912832260132058
4,1,4,1,1,-0.11920928955078125
7,1,4,2,9,0.35798549652121814
9,1,5,3,10,0.7168054580688477
8,1,6,6,9,0.47838687896728516
5,1,7,5,7,0.0
7,1,8,3,4,0.23937225341796875
0,1,7,2,0,-2.0312070846555397
10,1,7,4,7,1.3134479522702858
10,1,8,6,10,1.556396484375
9,1,9,7,10,0.9598731994631127
1,1,9,6,2,-0.8400678634645775
2,1,9,5,1,-0.47945976257302014
6,1,9,5,4,0.11980533599831311
8,1,9,6,8,0.47957897186279297
6,1,9,5,7,0.12004375457763672
6,1,9,6,6,0.11992454528786389
5,1,9,6,5,0.0
7,1,9,8,7,0.3601312637331322
7,1,9,7,8,0.24020671844504626
4,1,8,9,5,-0.1201629638671875
4,1,8,9,3,-0.12004375457785876
2,1,7,8,0,-0.4800558090209961
7,1,7,8,1,0.23996829986572266
2,1,6,6,1,-0.4799365997314453
5,1,5,6,2,0.0
1,1,4,5,0,-0.7189512252807617
8,1,4,8,8,0.4792213439941406
4,1,4,7,8,-0.11992454528808594
2,1,3,4,1,-0.47910213470458984
10,1,8,9,10,5.293607711791992
10,1,10,10,10,2.0589828491210938
9,1,10,10,6,0.9716749191281959
10,1,10,10,7,1.216888427734597
4,1,10,10,4,-0.12171268463134766
2,1,10,10,3,-0.48708915710427014
0,1,10,9,1,-1.9435882568361595
3,1,10,9,2,-0.24247169494628906
7,2,9,9,6,0.36370754241965564
4,2,8,9,5,-0.12123584747336658
2,2,6,8,3,-0.6059408187866211
9,2,5,9,6,0.7271766662599877
1,2,3,8,3,-0.969529151916726
5,2,2,8,3,0.0
2,2,2,8,0,-0.4839897155761719
6,2,1,8,0,0.12099742889404297
0,2,1,8,2,-1.3294219970703125
3,2,0,7,8,-0.2412796020510033
10,2,1,8,10,1.2078285217289597
0,3,0,7,1,-1.8107891082765892
1,3,0,3,1,-0.843048095703125
8,3,0,1,8,0.48160552978515625
10,3,0,2,10,1.326441764831765
9,3,1,2,10,1.087665557861106
3,3,2,2,7,-0.2418756484983131
9,3,3,3,9,0.9682178497312233
3,3,4,4,6,-0.3633499145510033
6,4,5,4,4,0.12099742889426501
8,4,6,4,8,0.4845857620239258
6,4,6,5,7,0.12123584747314453
3,4,6,5,4,-0.2424716949465111
4,4,6,4,3,-0.12099742889382092
5,4,6,5,4,0.0
4,4,5,5,4,-0.12123584747314453
6,4,5,6,5,0.12123584747314453
1,4,4,4,0,-1.0892152786254883
0,4,2,4,0,-1.207590103149414
9,5,2,6,7,0.8450746536254883
2,5,2,4,4,-0.603795051574707
9,5,2,7,9,0.8454322814939186
9,5,3,8,10,0.7257461547853783
5,5,4,8,8,0.0
0,5,3,4,0,-1.932978630065918
8,5,2,4,3,0.603318214416726
0,5,2,2,2,-1.4469623565676049
0,5,1,1,1,-1.6831159591674805
0,5,0,0,5,-1.1991262435913086
7,5,0,1,8,0.35941600799560547
1,5,0,0,3,-0.8383989334104225
9,5,0,1,8,0.8383989334104225
8,5,0,1,9,0.47969818115234375
4,5,1,1,5,-0.12004375457763672
9,5,2,2,8,1.080632209777832
5,5,3,2,7,0.0
4,5,5,2,4,-0.12016296386696546
4,5,5,2,7,-0.1201629638671875
3,5,6,3,7,-0.24020671844504626
3,5,6,2,4,-0.24008750915527344
9,5,7,3,10,0.7206201553344727
4,5,7,2,10,-0.12016296386696546
8,5,8,2,8,0.48077106475807874
8,5,8,2,9,0.6015300750732422
3,5,8,4,4,-0.24068355560302734
5,5,8,3,2,0.0
9,5,9,6,6,0.9635686874387428
3,5,9,8,3,-0.24104118347145764
9,5,9,10,7,0.9647607803344727
5,5,9,10,4,0.0
2,5,9,10,1,-0.4825592041015625
4,5,9,10,2,-0.12063980102539062
2,5,8,8,1,-0.6024837493896484
9,5,8,9,9,0.9644031524655983
4,5,8,8,7,-0.12075901031471936
7,5,8,9,3,0.36203861236572266
1,5,7,7,0,-0.8442401885986328
7,5,6,8,3,0.3616809844970703
6,5,6,8,8,0.12052059173583984
2,5,6,8,2,-0.48220157623291016
4,5,5,7,2,-0.12052059173583984
5,5,4,7,4,0.0
7,5,4,7,7,0.24104118347145764
6,4,4,6,7,0.12052059173606189
4,4,4,7,4,-0.12052059173606189
2,4,4,6,1,-0.48196315765358655
6,4,4,4,4,0.12040138244628906
8,4,4,6,8,0.60272216796875
5,4,5,4,7,0.0
6,4,5,4,9,0.12052059173583984
8,4,6,6,10,0.4827976226808861
9,4,7,8,9,0.9666681289670631
10,4,8,10,5,1.4532804489135742
9,5,9,10,7,0.9709596633911133
7,5,10,10,8,0.2429485321044922
8,5,10,10,8,0.6080865859985352
1,5,10,10,1,-0.9725093841552734
10,5,10,10,2,2.3124217987060547
4,5,10,10,4,-0.12195110321044922
0,5,9,9,1,-2.0689964294433594
3,5,8,9,1,-0.36430358886696546
3,5,6,9,2,-0.24282932281516345
0,5,2,5,0,-3.266572952270508
9,5,1,6,3,1.0867118835446998
0,5,0,5,3,-1.2072324752805397
7,5,0,6,3,0.2412796020505592
7,5,0,6,6,0.2412796020510033
5,6,0,5,5,0.0
4,6,0,5,4,-0.1207590103149414
8,6,1,6,7,0.603795051574707
8,6,1,6,8,0.6043910980224609
2,6,2,4,5,-0.6043910980224609
4,6,2,3,4,-0.1207590103149414
3,6,2,2,6,-0.24151802062966077
9,6,3,3,9,0.845789909362793
4,6,3,2,8,-0.12099742889426501
5,6,4,3,9,0.0
9,6,5,1,10,0.725865364074485
0,6,4,1,0,-2.1746158599851295
10,6,4,3,9,1.5697479248049095
7,6,5,3,10,0.3628730773923561
0,6,3,2,0,-2.896308898925559
2,6,2,3,0,-0.48124790191672595
9,6,2,3,10,0.9628534317016602
0,6,1,3,1,-1.683950424194114
1,6,1,2,1,-0.9598731994631127
3,6,0,2,4,-0.23984909057617188
9,6,1,2,8,0.7195472717282936
2,6,1,2,4,-0.4796981811521217
7,6,1,2,6,0.2397298812866211
4,6,1,1,5,-0.11992454528808594
3,6,2,1,3,-0.35965442657470703
2,6,2,1,4,-0.5987882614135742
3,6,2,1,6,-0.23937225341796875
2,6,2,1,4,-0.47838687896728516
5,6,2,1,5,0.0
8,5,3,1,8,0.47838687896728516
6,5,4,1,8,0.11968612670920642
2,5,4,1,5,-0.478506088257058
10,5,7,1,10,2.036571502685547
2,5,7,1,7,-0.5997419357299805
7,5,8,3,2,0.2397298812866211
3,5,8,3,3,-0.35965442657470703
2,5,8,1,1,-0.4792213439941406
0,5,5,1,0,-3.4619569778442383
0,5,1,0,1,-2.49326229095459
10,5,1,2,10,2.2553205490112305
10,5,2,3,10,1.9065141677856445
9,4,4,4,9,0.7166862487792969
0,4,5,3,2,-1.194000244140403
0,4,4,2,1,-1.3102293014528588
5,4,4,2,3,0.0
7,4,4,3,6,0.23794174194335938
4,4,4,3,5,-0.11897087097167969
7,4,5,3,7,0.23806095123291016
5,4,6,3,6,0.0
3,4,6,3,5,-0.23806095123291016
8,4,7,3,8,0.4762411117553711
4,3,7,3,7,-0.11909008026123047
8,3,8,2,7,0.47647953033447266
3,3,8,2,0,-0.3573894500732422
7,3,8,2,2,0.23818016052246094
10,3,9,3,10,1.192927360534668
4,3,9,4,9,-0.11944770812988281
8,3,9,7,7,0.5973577499389648
9,3,10,10,8,1.0766983032226562
2,3,10,8,2,-0.5985498428342506
2,3,9,6,1,-0.5977153778078392
2,2,9,4,1,-0.47779083251953125
10,2,9,8,9,1.4345645904541016
8,2,9,10,9,0.4789829254152611
0,2,8,8,0,-1.5552043914797142
1,2,7,6,0,-0.8356571197509766
4,2,6,6,2,-0.11932849884010999
0,2,4,5,0,-1.191258430481179
5,2,3,5,3,0.0
4,2,2,5,5,-0.11897087097167969
5,2,2,4,4,0.0
4,2,2,4,4,-0.11897087097167969
6,2,2,4,5,0.11897087097167969
3,2,2,4,4,-0.23794174194313733
8,2,3,4,8,0.4758834838864967
3,2,3,2,5,-0.23794174194335938
6,2,4,3,5,0.11897087097167969
9,2,5,3,9,0.8336305618286133
6,2,6,2,10,0.11920928955078125
7,2,7,3,10,0.35774707794189453
8,2,8,4,10,0.5967617034912109
7,2,8,6,6,0.35834312438964844
3,2,8,3,2,-0.2390146255493164
1,2,8,1,1,-0.716090202331543
2,2,7,3,1,-0.4769563674926758
1,2,6,2,0,-0.952601432800293
8,2,5,4,6,0.5952119827270508
3,2,4,5,5,-0.3572702407836914
2,2,4,4,1,-0.4758834838864967
0,2,2,2,1,-1.5437602996828392
7,2,2,3,7,0.35583972930908203
1,2,1,2,4,-1.0669231414794922
2,1,1,2,4,-0.4734992980957031
7,1,1,2,7,0.35512447357177734
7,1,1,2,8,0.3553628921508789
3,1,1,2,5,-0.23698806762695312
2,1,2,2,2,-0.4734992980957031
2,1,2,1,4,-0.4731416702270508
2,1,2,0,5,-0.47266483306884766
5,1,2,0,5,0.0
4,1,2,0,4,-0.11801719665527344
8,1,3,0,8,0.4725456237792969
7,1,4,0,9,0.3546476364135742
10,1,6,1,10,1.1841058731079102
3,1,7,1,8,-0.3554821014404297
1,1,7,1,1,-1.0651350021362305
6,1,7,1,3,0.118255615234375
10,1,8,2,10,1.3023614883422852
9,1,9,4,10,0.9491443634033203
10,1,10,7,2,1.3076066970825195
1,1,10,6,1,-0.8324384689331055
1,1,9,6,1,-0.8313655853271484
0,1,8,5,0,-1.777052879333496
8,1,7,5,3,0.47338008880615234
0,1,5,3,1,-1.6547441482543945
2,1,3,3,1,-0.47194957733154297
10,1,3,5,9,1.5350580215454102
6,1,4,5,9,0.118255615234375
3,1,4,5,4,-0.23651123046875
7,1,5,6,6,0.3548860549926758
6,1,5,6,7,0.118255615234375
10,1,7,7,10,1.6590356826782227
5,1,8,6,8,0.0
3,1,8,5,3,-0.35583972930908203
3,1,8,5,8,-0.2372264862060547
3,1,8,6,8,-0.3554821014404297
6,1,7,6,6,0.11837482452370374
1,1,6,4,0,-1.0654926300046608
5,1,5,3,1,0.0
2,1,4,1,1,-0.4729032516479492
6,1,4,2,1,0.118255615234375
2,1,3,2,1,-0.5906820297241211
5,1,3,4,4,0.0
1,1,2,2,9,-0.8258819580080345
10,1,3,6,10,1.6529560089113549
6,1,4,7,9,0.118255615234375
7,1,5,5,7,0.23663043975830078
4,1,6,5,7,-0.118255615234375
8,1,6,6,9,0.47338008880615234
5,1,7,6,8,0.0
2,1,6,5,2,-0.5917549133300781
5,1,6,2,6,0.0
4,1,6,2,6,-0.118255615234375
7,1,6,3,8,0.3548860549926758
8,1,7,4,8,0.4734992980957031
2,1,6,4,2,-0.5917549133300781
9,1,7,5,8,0.7102489471435547
5,1,7,6,7,0.0
6,1,7,7,3,0.11849403381347656
4,1,7,7,1,-0.11849403381347656
3,1,6,6,0,-0.3552436828613281
9,1,7,8,10,0.8292198181152344
5,1,7,8,9,0.0
10,1,8,10,8,1.6623735427858666
3,1,8,9,3,-0.35655498504660876
9,1,9,10,5,0.9515285491943359
1,2,8,8,1,-0.9515285491943359
1,2,7,7,0,-1.0685920715332031
5,2,6,6,2,0.0
5,2,5,6,5,0.0
10,2,6,8,10,1.4251470565798119
3,2,6,8,7,-0.35655498504660876
5,2,6,8,3,0.0
3,2,5,8,3,-0.2377033233642578
5,2,5,7,4,0.0
6,2,5,8,5,0.1188516616821289
3,2,4,7,3,-0.237584114074485
7,2,5,7,7,0.3564357757566139
6,2,5,7,7,0.11873245239257812
8,2,5,8,9,0.5947351455688477
7,2,6,9,8,0.23806095123291016
9,2,7,9,8,0.7147789001464844
2,2,7,8,2,-0.47659873962402344
2,2,6,5,0,-0.4762411117553711
10,2,6,7,9,1.191258430481179
9,3,7,7,8,0.7160902023313209
0,3,6,7,0,-1.431107521057129
3,3,5,8,0,-0.3572702407836914
0,3,3,5,0,-2.1382570266723633
5,3,2,5,2,0.0
0,3,1,1,4,-1.775503158569336
0,3,0,1,4,-2.3583173751831055
9,3,0,1,9,0.8243322372436523
2,3,0,1,6,-0.5888938903808594
7,3,0,1,5,0.23543834686279297
7,3,0,1,7,0.3534555435180664
5,3,0,2,6,0.0
2,3,0,1,3,-0.5888938903808594
5,3,1,1,4,0.0
4,3,1,1,5,-0.11777877807617188
6,3,1,0,6,0.11777877807617188
5,3,2,0,6,0.0
5,3,3,0,7,0.0
9,3,4,1,9,0.9424686431884766
4,3,6,0,10,-0.1178979873659447
7,3,7,0,10,0.23591518402121814
7,3,7,0,9,0.23591518402077405
7,3,8,1,6,0.23591518402121814
5,3,8,2,3,0.0
0,3,5,0,0,-4.233002662658691
6,3,3,1,0,0.11718273162841797
1,3,2,1,2,-1.0533332824707031
3,3,1,0,4,-0.2338886260986328
7,3,1,1,8,0.35071372985839844
1,3,1,0,3,-0.8180141448974609
10,3,3,4,10,3.632187843322754
7,3,6,4,10,0.3527402877807617
10,3,9,6,10,1.8854141235351562
7,3,10,6,9,0.23627281188964844
7,3,10,7,7,0.23615360260009766
1,3,10,6,2,-0.8263587951660156
8,3,10,6,5,0.47206878662109375
5,3,10,6,6,0.0
6,3,10,6,6,0.11813640594482422
6,3,10,6,6,0.11801719665527344
6,3,10,6,6,0.11813640594482422
7,3,9,6,5,0.35452842712402344
1,3,9,5,2,-0.9448528289794922
8,3,8,5,5,0.47218799591064453
5,3,8,9,3,0.0
8,3,8,9,6,0.47266483306884766
6,3,8,10,3,0.118255615234375
0,3,6,9,0,-1.4170408248901367
5,3,5,9,1,0.0
8,3,5,10,10,0.5899667739868164
0,3,3,6,1,-1.4150142669677734
8,2,3,6,6,0.5891323089597389
1,2,2,2,1,-1.177668571471946
0,2,1,1,3,-2.230405807495117
10,2,1,3,10,2.3480653762817383
2,2,1,3,8,-0.4703998565673828
0,2,1,2,0,-1.2916326522827148
2,2,1,2,1,-0.46885013580322266
2,2,1,1,2,-0.5856752395627662
2,2,0,1,4,-0.5848407745363549
3,2,0,1,5,-0.2338886260986328
7,2,1,1,7,0.35071372985839844
7,2,1,1,8,0.3510713577270508
1,2,1,1,2,-0.7017850875854492
1,2,1,1,5,-0.817418098449707
3,2,1,0,4,-0.34999847412109375
2,2,1,0,4,-0.5828142166137695
2,2,1,0,5,-0.46575069427490234
2,2,1,0,4,-0.5816221237182617
7,2,1,0,7,0.34880638122558594
9,2,2,1,9,0.6985664367675781
1,2,2,0,2,-0.9311437606811523
