returns_binned,SMA_ratio_binned,MACD_hist_binned,RSI_binned,SO_diff_binned,Profit
0,3,0,0,2,-1.050114631652832
3,3,0,0,2,0.23317337036132812
1,3,0,0,2,-0.23317337036132812
1,3,0,0,2,-0.582575798034668
1,3,0,0,2,-0.23281574249267578
3,3,0,0,2,0.46575069427490234
2,2,0,0,2,0.0
4,2,1,0,4,0.9328126907348633
2,2,2,0,3,0.0
0,2,3,0,1,-1.1657476425170898
0,2,3,0,1,-0.6982088088989258
3,2,3,0,4,0.46539306640625
0,2,3,0,1,-1.9751787185668945
2,2,2,0,2,0.0
2,1,3,0,3,0.0
4,1,3,0,4,0.8124113082885742
0,1,3,0,0,-1.5077590942382812
0,1,2,0,0,-1.387953758239746
0,1,1,0,3,-1.3844966888429955
0,1,1,0,1,-1.0360479354856178
0,1,1,0,2,-0.8044242858886719
4,1,1,0,4,1.379847526550293
1,0,1,0,3,-0.23031234741210938
4,0,2,0,3,0.6909370422361061
1,0,3,0,2,-0.4606246948239967
3,0,3,0,2,0.2301931381225586
3,0,3,0,3,0.2304315567014381
3,0,4,0,3,0.4611015319826439
3,0,4,0,3,0.5768537521362305
2,0,4,0,3,0.0
1,0,4,0,3,-0.3461837768556908
1,0,4,0,4,-0.5766153335569069
4,0,4,1,4,0.8074045181274414
2,0,4,1,3,-0.11539459228515625
0,0,4,0,0,-1.498103141784668
0,0,4,0,0,-0.6899833679196998
0,0,3,0,0,-0.6890296936037377
3,0,3,1,2,0.34439563751220703
0,0,3,1,0,-0.9180307388305664
2,0,2,1,1,0.11467933654807361
0,0,2,1,2,-1.0311603546144799
0,0,1,0,0,-1.3717412948608398
4,0,1,0,4,1.0284185409543678
4,0,2,1,4,1.603841781616433
4,0,4,3,4,5.303740501403809
0,0,4,1,0,-5.647778511047363
4,0,4,2,0,1.6075372695922852
4,0,4,2,4,0.8056163787841797
2,0,4,2,2,-0.11515617370605469
3,0,4,2,2,0.23043155670166016
2,0,4,2,2,0.0
3,0,4,2,3,0.4609823226928711
1,0,4,2,1,-0.5762577056884766
4,0,4,2,3,0.691533088684082
1,0,4,2,2,-0.3459453582763672
3,0,4,2,2,0.46122074127197266
1,0,4,3,1,-0.3459453582763672
1,0,4,2,0,-0.4608631134033203
4,0,4,3,4,2.7712583541872338
1,0,4,3,4,-0.4627704620365769
2,0,4,3,1,0.11563301086447986
0,0,4,3,0,-0.6936788558959961
0,0,3,3,0,-0.9236335754394531
1,0,3,3,0,-0.23055076599121094
1,0,2,1,0,-0.34582614898703845
1,0,2,3,2,-0.3455877304074928
1,0,1,2,1,-0.4603862762451172
4,0,1,2,4,1.0364055633544922
1,0,1,2,2,-0.576019287109375
3,0,1,2,3,0.46074390411376953
0,0,1,2,0,-0.8060932159423828
0,0,1,1,0,-1.1495351791381836
3,0,1,1,3,0.45955181121848376
1,0,1,1,2,-0.2298355102541283
2,0,1,1,2,0.11491775512695312
2,0,1,1,2,-0.11491775512695312
4,0,1,2,4,0.9198188781738281
4,0,2,2,4,0.8060932159423828
1,0,2,1,3,-0.23031234741210938
3,0,3,1,3,0.23031234741210938
3,0,3,1,3,0.23066997528076172
3,0,3,2,3,0.46133995056152344
1,0,3,2,1,-0.46133995056152344
4,0,4,3,3,1.8478631973266602
4,0,4,3,3,1.0422468185424805
4,0,4,4,4,1.3928413391113281
0,0,4,3,0,-1.5087127685546875
4,0,4,3,2,0.6958246231079102
4,0,4,4,4,1.9763708114624023
0,0,4,4,1,-0.9309053421020508
0,0,4,3,0,-1.7412900924682617
1,0,3,3,0,-0.579237937927024
0,0,2,3,0,-1.0408163070680931
1,0,1,3,0,-0.4620552062988281
1,0,0,3,1,-0.3461837768556908
1,0,0,3,1,-0.4613399505613014
3,0,0,2,1,0.4613399505613014
3,0,0,2,3,0.46169757843061987
1,0,0,2,2,-0.3463029861452416
1,0,0,2,2,-0.34606456756591797
2,0,0,2,2,-0.11527538299560547
0,0,0,1,0,-0.9216070175168678
1,0,0,1,1,-0.46026706695578845
1,0,0,1,2,-0.22995471954345703
4,0,0,1,4,0.6902217864992455
1,0,0,0,2,-0.34523010253928454
4,0,1,1,4,2.0744800567629174
2,0,2,1,4,0.11551380157448499
0,0,1,0,0,-3.5685300827026367
3,0,1,0,1,0.2295970916748047
0,0,0,0,1,-1.1466741561889648
0,0,0,0,0,-1.601099967956543
4,0,0,0,4,1.486659049987793
3,0,0,1,4,0.45824050903342517
0,0,0,0,0,-2.629518508911355
1,0,0,0,0,-0.4559755325317383
1,0,0,0,1,-0.45561790466308594
3,0,0,0,3,0.45561790466308594
2,0,0,0,3,0.11396408081054688
4,0,0,0,3,0.6842613220214844
1,0,1,0,2,-0.34224987030029297
3,0,1,0,2,0.22804737091064453
1,0,2,0,2,-0.5700588226318359
1,0,2,0,3,-0.5695819854736328
3,0,2,0,3,0.34165382385253906
0,0,2,0,0,-0.910639762878418
3,0,2,0,2,0.5689859390258789
3,0,2,0,4,0.34165382385253906
3,0,3,1,4,0.3417730331418678
4,0,3,1,4,1.0269880294802025
0,0,4,1,0,-0.9129047393798828
3,0,4,2,1,0.2281665802001953
3,0,4,1,4,0.4564523696899414
0,0,4,1,1,-0.6846189498901367
4,0,4,3,4,1.4843940734863281
0,0,4,2,1,-0.9139776229858398
4,0,4,3,4,2.287745475769043
4,0,4,4,3,1.6071796417236328
1,0,4,4,1,-0.2298355102536842
2,0,4,3,2,0.11491775512673108
4,0,4,4,3,0.920414924621582
0,0,4,3,1,-1.1502504348754883
4,0,4,4,2,0.6898641586303711
3,0,4,4,3,0.23019313812278064
2,0,4,4,2,0.0
4,0,4,4,3,0.6909370422361061
2,0,4,4,1,0.11527538299560547
1,0,4,4,1,-0.4608631134033203
3,0,4,4,2,0.34558773040771484
3,0,3,4,3,0.23066997528076172
4,0,3,4,3,0.6921291351318359
1,0,3,4,1,-0.3461837768556908
3,0,3,4,3,0.3461837768556908
0,0,3,4,0,-0.9227991104125977
4,0,3,4,4,1.6160011291503906
4,0,3,4,4,1.6207695007324219
0,0,3,4,0,-0.8111000061032936
1,0,3,4,0,-0.23138523101828845
3,0,3,4,2,0.3472566604614258
2,0,3,4,0,0.1157522201538086
1,0,2,3,1,-0.578761100769043
0,0,1,2,0,-3.804445266723633
4,0,0,2,0,0.6897449493408203
3,0,0,2,3,0.5754232406616211
3,0,0,2,3,0.3455877304074928
4,0,0,2,3,0.6917715072631836
2,0,0,2,2,-0.1153945922849342
2,1,0,2,2,-0.11527538299560547
3,1,1,2,2,0.23066997528053967
1,1,1,2,2,-0.34594535827614514
3,1,1,2,2,0.34594535827614514
2,1,1,2,3,0.1153945922853783
0,1,1,1,0,-1.3829469680783912
0,1,0,1,0,-0.6902217864992455
2,1,0,1,2,0.0
1,1,0,0,1,-0.3447532653808594
0,1,0,0,1,-0.8034706115722656
3,1,0,0,3,0.2294778823852539
4,1,0,1,4,1.4938116073608398
2,1,1,1,4,0.11515617370627673
0,1,1,0,0,-1.0349750518801049
1,1,1,2,0,-0.3445148468017578
0,1,0,1,0,-1.3757944107055664
0,2,0,0,1,-1.714944839477539
0,2,0,0,2,-1.1402368545530006
3,2,0,0,3,0.5698204040525123
4,2,0,0,4,0.6846189498901367
0,2,0,0,0,-1.7098188400268555
4,2,0,0,3,1.1392831802368164
3,2,0,0,4,0.4563331604003906
4,2,1,0,4,0.9139776229858398
2,2,2,0,3,0.0
2,2,2,1,2,-0.11432170867919922
3,2,3,1,3,0.3429651260373756
1,2,3,1,3,-0.2286434173581764
4,2,4,2,4,1.7178058624267578
3,2,4,2,4,0.4589557647705078
2,2,4,2,3,0.0
1,2,4,1,1,-0.4589557647705078
2,2,4,1,1,-0.11467933654762952
1,2,4,1,1,-0.5731582641603783
4,2,4,2,3,0.9173154830932617
1,2,4,2,1,-0.2294778823852539
1,2,3,3,0,-0.573277473449707
3,2,3,4,1,0.4585981369020775
2,2,3,3,2,-0.11467933654807361
0,2,3,3,0,-1.1453628540039062
0,2,2,3,0,-1.371145248413086
0,2,1,1,0,-1.5952587127685547
4,2,0,2,4,1.0248422622678444
4,1,1,2,4,0.7987022399904564
4,1,1,2,4,1.1428594589233398
2,1,2,2,3,-0.11444091796897204
1,1,2,2,1,-0.2286434173581764
0,1,1,1,0,-1.4843940734863281
1,1,1,0,0,-0.22792816162109375
3,1,1,0,3,0.22792816162109375
0,1,1,0,0,-1.0251998901367188
1,1,1,0,0,-0.45502185821533203
0,1,0,0,1,-0.681757926940918
1,1,0,0,1,-0.22709369659423828
3,1,0,0,3,0.22709369659423828
0,1,0,0,2,-1.4742612838745117
2,1,0,0,2,0.0
1,1,0,0,1,-0.4527568817138672
4,1,0,0,4,1.0193586349487305
2,1,1,0,3,0.0
0,1,1,0,1,-0.7929801940917969
4,1,1,1,4,0.7929801940917969
0,1,1,0,0,-1.9237995147705078
1,1,1,0,1,-0.4515647888183594
4,1,2,0,4,2.035379409790039
2,1,2,0,4,-0.11336803436279297
4,1,3,1,4,2.2702217102053
4,1,4,2,4,1.4809370040891334
3,1,4,2,2,0.2281665802001953
3,1,4,2,2,0.5708932876586914
4,1,4,3,3,1.0291337966918945
2,1,4,3,2,-0.11456012725830078
2,1,4,3,2,-0.11432170867919922
2,1,4,4,2,0.11432170867919922
0,1,4,3,0,-1.4854669570922852
1,1,4,3,0,-0.34224987030029297
4,1,4,4,3,0.7988214492797852
1,1,4,4,2,-0.2282857894897461
3,1,3,3,2,0.45680999755859375
4,1,3,4,4,0.8003711700439453
1,1,3,4,1,-0.45740604400634766
4,1,3,4,3,1.1445283889770508
0,1,3,4,0,-0.9158849716188744
0,1,2,4,0,-1.256704330444114
4,1,2,4,3,0.7994174957275391
1,1,2,4,2,-0.4570484161376953
0,1,1,2,0,-1.140594482421875
4,1,1,2,4,0.9123086929321289
4,1,1,2,4,0.7996559143066406
2,1,1,2,3,-0.11432170867919922
2,1,1,2,2,0.0
2,1,1,2,2,0.0
1,1,1,1,1,-0.3428459167480469
3,1,1,2,2,0.22852420806884766
1,1,1,2,1,-0.22852420806884766
3,1,2,3,3,0.4571676254272461
1,1,1,2,3,-0.3428459167480469
1,1,1,2,1,-0.3426074981689453
1,1,1,1,0,-0.4564523696899414
2,1,1,1,3,0.11396408081054688
0,1,1,1,0,-1.367330551147461
3,1,0,0,1,0.3415346145629883
2,1,0,1,3,0.0
3,1,1,1,4,0.4557371139526367
3,1,1,1,4,0.22792816162109375
1,1,1,1,1,-0.5698204040525123
0,1,1,1,0,-0.9104013442995385
3,1,1,1,4,0.22745132446311267
0,1,0,0,1,-1.3632774353029564
4,1,1,0,3,0.9084939956665039
3,1,1,0,4,0.4547834396364525
0,1,1,0,0,-0.9092092514040306
1,1,1,0,0,-0.5675554275512695
4,1,2,2,4,3.8709640502929688
0,1,2,1,0,-3.076314926147461
3,1,2,1,0,0.568389892578125
0,1,1,1,0,-1.8165111541748047
3,1,1,1,1,0.4534721374511719
2,1,1,1,2,-0.11336803436279297
2,1,1,1,2,0.0
2,1,1,1,2,0.0
3,1,2,1,3,0.567317008972168
4,1,2,2,4,0.9090900421142578
1,1,3,1,2,-0.45466423034690173
2,1,3,1,1,0.0
3,1,3,2,3,0.2272129058840111
2,1,3,2,2,0.0
2,1,3,2,3,0.0
1,1,3,2,4,-0.2272129058840111
1,1,3,2,2,-0.34081935882546155
0,1,2,1,0,-0.9076595306396484
0,1,2,1,0,-0.6798505783081055
0,1,1,1,1,-1.0180473327636719
3,1,1,0,3,0.22614002227783203
4,1,1,1,4,1.8118619918823242
2,1,2,1,4,-0.11336803436279297
3,1,2,3,3,0.4538297653198242
0,1,1,1,0,-2.3784637451171875
1,1,1,1,0,-0.45180320739746094
4,1,1,1,4,0.7909536361694336
0,1,1,1,1,-0.677943229675293
0,1,0,0,0,-2.254009246826172
2,1,0,0,2,0.11253356933615954
3,1,0,0,3,0.3374814987180397
2,1,0,0,2,-0.1125335693359375
2,1,0,0,2,0.1125335693359375
3,1,1,0,3,0.5631446838378906
4,1,2,1,4,1.0149478912353516
2,1,2,1,3,0.11289119720458984
3,1,3,1,3,0.22590160369873047
2,1,3,1,2,-0.11289119720458984
1,1,3,1,4,-0.22590160369873047
3,1,3,2,4,0.22590160369873047
0,1,3,1,0,-0.7899999618528053
0,1,3,0,0,-1.0139942169191674
0,1,2,0,0,-1.461029052734375
4,1,1,0,3,0.6737709045410156
3,1,2,1,4,0.5623102188110352
4,1,2,1,4,1.0133981704711914
1,0,2,1,2,-0.4506111145019531
2,0,3,1,1,-0.11265277862548828
0,0,2,2,0,-1.124739646911621
0,0,1,1,0,-1.4586448669433594
3,0,1,1,2,0.3361701965332031
4,0,1,1,4,0.6732940673828125
3,0,2,1,4,0.3368854522705078
4,0,2,2,4,0.6743669509889916
1,0,2,1,2,-0.5620718002321556
3,0,3,1,2,0.22470951080322266
2,0,3,1,2,-0.11241436004638672
4,0,3,1,4,0.6747245788574219
1,0,3,1,2,-0.22494792938210217
1,0,3,1,0,-0.5620718002321556
3,0,3,1,2,0.33724308013916016
2,0,3,2,3,0.0
1,0,3,2,1,-0.33724308013916016
2,0,3,2,2,0.11229515075683594
0,0,2,1,0,-0.7860660552980736
1,0,2,0,0,-0.22435188293434827
1,0,2,1,1,-0.2243518829345703
2,0,2,1,2,0.1121759414675072
0,0,1,1,2,-0.6723403930664062
0,0,1,1,0,-1.3424158096317917
0,0,0,0,2,-1.2274980545043945
0,0,0,0,3,-0.6682872772214576
0,0,0,0,1,-0.667572021484375
3,0,0,0,2,0.2224445343017578
3,0,0,0,3,0.3337860107421875
2,0,0,0,2,-0.11134147644042969
3,0,0,0,3,0.5567073822019264
1,0,1,0,2,-0.4453659057614967
1,0,1,0,1,-0.22244453430153577
3,0,1,0,3,0.44512748718239514
4,0,2,0,4,0.6684064865112305
3,0,3,0,4,0.33462047576904297
1,0,3,0,2,-0.557541847229226
0,0,3,0,0,-0.7795095443723365
3,0,3,0,4,0.33402442932128906
0,0,3,0,0,-1.001119613647461
1,0,2,0,1,-0.22232532501220703
4,0,3,0,4,1.223444938659668
3,0,3,1,4,0.33414363861083984
2,0,3,1,3,0.11134147644020764
4,0,4,3,4,1.674175262451394
0,0,4,3,1,-0.8934736251831055
2,0,4,3,0,-0.1115798950193092
4,0,4,4,4,2.124190330505149
4,0,4,4,3,0.784754753112793
4,0,4,4,0,1.2354850769042969
0,0,4,4,0,-0.6742477416992188
4,0,4,4,3,0.7867813110353783
4,0,4,4,4,0.6753206253049537
2,0,4,4,3,0.0
2,0,4,4,2,-0.11265277862548828
2,0,4,4,2,0.11265277862548828
1,0,4,4,1,-0.45037269592285156
3,0,4,4,2,0.45037269592285156
2,0,4,4,2,0.0
0,0,3,4,0,-2.02333927154541
4,0,2,4,2,0.8982419967651367
0,0,1,4,0,-0.6737709045410156
2,0,1,3,0,-0.11229515075705798
1,0,1,3,1,-0.22435188293434827
2,0,1,3,1,-0.11217594146706311
4,0,1,3,4,0.8980035781858131
4,0,2,4,4,2.2513866424560547
0,0,2,3,0,-1.352071762084961
4,0,2,3,3,1.4649629592893287
0,0,2,2,1,-1.1272430419919655
4,0,2,3,3,0.9015798568725586
4,0,3,3,4,1.3551712036132812
3,0,3,3,2,0.3393888473510742
0,0,3,2,0,-2.596139907836914
0,0,2,2,0,-0.675201416015625
4,0,1,2,3,0.675201416015625
0,0,1,2,0,-1.5739202499389648
0,0,0,1,0,-0.8974075317382812
0,0,0,1,1,-0.6721019744873047
2,1,0,2,2,-0.11181831359863281
3,1,0,1,4,0.5598068237304688
1,1,0,1,2,-0.33593177795410156
0,1,0,1,1,-1.0066032409667969
4,1,0,2,4,1.6787052154541016
2,1,0,2,3,-0.11205673217773438
4,1,1,2,3,1.0095834732057885
1,1,1,1,3,-0.22447109222434314
2,1,2,1,4,0.0
4,1,3,2,4,1.5736818313598633
4,1,4,3,4,3.501296043395996
3,1,4,3,3,0.5668401718139648
1,1,4,2,0,-0.5668401718139648
4,1,4,3,3,2.6127099990844727
3,1,4,4,3,0.22780895233154297
4,1,4,4,2,1.597285270690918
0,1,4,4,0,-1.2555122375490502
0,1,4,4,0,-0.797271728515403
4,1,4,4,2,0.797271728515403
2,2,4,4,2,0.0
0,2,4,4,1,-0.911116600036399
0,2,3,4,0,-1.2503862380981445
3,2,2,4,2,0.5680322647094727
4,2,2,4,3,0.796198844909668
3,2,2,4,1,0.3415346145632103
2,2,1,4,0,-0.11384487152121814
2,2,1,4,1,0.11384487152121814
0,2,1,4,0,-1.0241270065309838
0,2,0,4,0,-0.7951259613037109
3,2,0,3,2,0.45418739318847656
0,2,0,2,1,-0.9080171585083008
2,2,0,2,1,0.11336803436279297
0,2,0,2,2,-0.680088996887207
1,2,0,1,2,-0.22661685943603516
1,2,0,0,2,-0.2263784408569336
2,2,0,0,3,0.0
0,2,0,0,1,-1.130819320678711
0,2,0,0,0,-1.1284351348876953
4,2,0,0,4,1.1284351348876953
0,2,0,0,1,-1.5790462493896484
0,2,0,0,1,-2.471923828125
4,2,0,0,4,1.3468265533447266
4,2,0,0,4,1.2377500534055397
0,2,0,0,0,-1.6870498657222122
0,2,0,0,0,-1.5696287155153588
4,2,0,0,4,1.4574527740478516
1,2,0,0,3,-0.22459030151389392
4,2,0,0,4,1.0110139846803978
1,2,1,0,3,-0.33724308013916016
3,2,1,0,2,0.22470951080322266
2,2,2,0,3,0.0
4,2,3,1,4,1.4632940292358398
2,2,3,1,4,-0.11265277862548828
0,2,3,1,2,-1.0132789611814186
3,2,3,1,3,0.45013427734352796
2,2,3,1,3,0.1125335693359375
3,2,4,2,3,0.4506111145019531
4,3,4,2,3,0.9022951126098633
0,3,4,1,0,-1.1276006698610619
4,3,4,2,2,1.0148286819460228
0,3,4,3,0,-1.0148286819460228
4,3,4,3,3,0.9019374847412109
1,3,3,2,1,-0.563979148864524
2,3,3,3,0,-0.11265277862548828
4,2,3,4,4,1.0151863098144531
0,2,3,3,0,-0.9025335311889648
0,2,2,2,0,-1.6880035400390625
4,2,2,3,4,1.9135475158693627
4,2,3,3,4,0.9028911590573951
2,2,3,3,3,-0.11289119720458984
4,2,3,3,4,1.1304616928100586
2,2,4,3,2,-0.1131296157836914
2,2,4,3,1,0.1131296157836914
1,2,4,3,1,-0.3393888473510742
1,2,3,3,1,-0.45228004455566406
4,2,3,3,4,0.9049177169799805
4,2,3,3,3,0.7929801940917969
3,2,4,3,3,0.22673606872558594
1,2,3,3,1,-0.3401041030883789
3,2,3,3,3,0.4534721374511719
1,2,3,3,1,-0.4534721374511719
4,2,3,3,1,0.6804466247558594
0,2,3,3,0,-0.6804466247558594
0,2,2,3,0,-1.471400260925293
2,2,1,2,0,-0.1131296157836914
4,2,1,3,4,1.2445449829101562
3,2,1,4,4,0.22661685943603516
4,2,2,4,4,1.1343955993652344
4,2,3,4,4,1.3644695281982422
4,2,4,4,2,1.1396408081054688
4,2,4,4,3,1.3709068298337623
0,2,4,4,1,-0.6858110427854225
0,2,4,3,0,-1.2551546096801758
2,3,4,3,1,0.11384487152077405
3,3,3,4,3,0.4562139511110619
3,3,3,4,3,0.34248828887939453
1,3,3,3,2,-0.2282857894897461
4,3,3,3,3,0.6850957870483398
0,3,2,3,1,-0.9132623672485352
4,3,2,3,3,0.9132623672485352
3,3,2,4,3,0.22864341735839844
3,3,2,3,3,0.2286434173581764
1,3,2,4,1,-0.2286434173581764
1,3,2,4,0,-0.5713701248168945
1,3,1,4,0,-0.5705356597900391
4,3,1,4,4,1.0275840759277344
0,3,1,3,0,-1.2557506561279297
0,3,0,2,0,-1.7075538635253906
3,3,0,2,3,0.4547834396364525
1,3,0,1,1,-0.5683898925785691
4,3,0,1,4,1.2513399124149949
0,3,0,1,0,-1.5921592712404564
1,3,0,1,1,-0.5675554275512695
0,3,0,0,1,-6.314873695373535
0,3,0,0,1,-1.2315511703493431
1,3,0,0,2,-0.4471540451047584
0,3,0,0,2,-1.3393163681032494
1,3,0,0,2,-0.2228021621701881
1,3,0,0,2,-0.22280216217041016
2,3,0,0,2,-0.11134147644042969
3,3,0,0,3,0.4454851150510475
1,3,0,0,2,-0.4454851150510475
2,3,0,0,2,-0.11134147644042969
1,3,0,0,1,-0.33378601074196546
0,3,0,0,1,-1.222372055054155
1,3,0,0,2,-0.33295154571511
3,3,0,0,3,0.5549192428588867
1,3,1,0,3,-0.33295154571533203
3,3,1,0,3,0.5550384521484375
4,2,3,0,4,0.6669759750366211
0,2,3,0,2,-0.7779598236083984
2,2,3,0,2,0.0
3,2,4,0,4,0.4444122314453125
1,2,4,0,2,-0.22232532501242908
4,2,4,1,4,1.0010004043581322
0,2,4,0,2,-0.667572021484375
4,2,4,2,3,1.4473199844360352
1,2,4,2,0,-0.22292137146018298
0,2,4,2,0,-0.6681680679319069
1,2,4,2,1,-0.22244453430153577
1,2,4,1,1,-0.22256374359175268
3,2,4,2,2,0.5563497543337181
2,2,4,2,2,0.0
1,2,4,2,0,-0.4451274871826172
2,1,4,3,1,0.11134147644065173
3,1,4,3,4,0.44512748718239514
1,1,4,3,2,-0.22268295288085938
1,1,4,3,0,-0.5562305450439453
3,1,4,3,3,0.4448890686035156
3,1,4,2,4,0.33402442932128906
3,1,4,3,3,0.22268295288063733
2,1,4,3,3,0.11146068573020251
2,1,4,3,4,0.11134147644020764
3,1,4,3,4,0.33438205719016345
2,1,4,3,1,0.0
2,1,4,3,0,0.11157989501953125
4,0,4,3,4,0.8929967880246803
3,0,4,3,2,0.44703483581565173
0,0,4,3,0,-1.0052919387817383
4,0,4,4,3,1.0052919387817383
3,0,4,4,3,0.3355741500854492
1,0,4,4,1,-0.44739246368408203
4,0,4,4,3,0.6711483001708984
2,0,4,4,3,0.11205673217773438
4,0,4,4,4,1.1206865310668945
0,0,4,4,0,-1.232743263244629
3,0,3,4,1,0.3360509872438744
3,0,3,4,3,0.22399425506569592
2,0,3,4,2,-0.11205673217773438
3,0,3,4,3,0.3361701965332031
4,0,3,4,4,1.3468265533447266
1,0,3,4,2,-0.3370046615600586
1,0,3,4,0,-0.5612373352050781
4,0,3,4,3,0.6736516952514648
2,0,3,4,2,-0.11241436004638672
0,0,2,3,0,-0.7855892181394264
1,0,2,3,0,-0.33628940582297595
4,0,2,3,4,1.1218786239624023
1,0,2,3,3,-0.2244710922241211
0,0,1,3,0,-1.0094642639160156
3,1,1,3,2,0.5605220794677734
3,1,1,3,4,0.22435188293434827
3,1,1,3,4,0.449061393738015
4,1,3,4,3,2.81524658203125
4,1,4,4,4,4.421830177307129
4,1,4,4,3,2.0532608032226562
0,1,4,4,0,-3.076910972595437
4,1,4,4,2,1.2513399124149949
0,1,4,3,0,-2.613186836242898
1,1,4,3,0,-0.3399848937988281
2,1,3,3,2,-0.11324882507324219
2,1,3,3,2,0.11324882507324219
2,1,2,3,2,0.0
4,1,3,4,4,4.207611083984375
0,1,3,3,3,-1.5959739685058594
4,1,4,4,4,5.952000617981179
0,2,4,4,3,-0.8051395416259766
2,2,4,4,1,0.0
3,2,4,4,2,0.3448724746701881
2,2,4,4,2,0.1150369644165039
3,2,4,4,2,0.4603862762451172
0,2,4,4,0,-1.6093254089355469
0,2,2,3,0,-3.4323930740356445
2,2,0,3,0,-0.11408329010009766
0,2,0,2,1,-0.9113550186157227
4,2,0,2,4,2.967715263366699
4,2,0,3,4,0.687241554260476
4,2,0,3,4,1.9518136978147194
4,3,1,4,4,0.6905794143676758
4,3,2,4,3,1.03759765625
2,3,3,4,1,0.11539459228515625
1,3,3,4,1,-0.5767345428466797
0,3,2,4,1,-0.6914138793945312
3,3,2,3,2,0.3455877304074928
1,3,1,3,2,-0.3455877304074928
2,3,1,2,1,-0.1150369644165039
1,3,1,2,1,-0.3453493118286133
1,3,0,2,1,-0.5749464035031959
0,3,0,2,1,-0.9186267852785424
0,3,0,1,0,-0.8025169372558594
3,3,0,1,0,0.2292394638063744
2,3,0,2,1,-0.11467933654807361
4,4,0,3,4,0.6879568099975586
0,4,0,3,1,-1.146078109741211
0,4,0,3,2,-1.029372215270996
4,4,0,2,4,1.946091651916726
3,4,0,2,4,0.5736351013181373
4,4,0,2,4,0.8041858673095703
2,4,1,2,4,0.1150369644165039
4,4,2,2,3,1.6124248504638672
0,4,1,1,0,-3.1052827835080787
4,4,1,1,1,1.1479854583740234
3,4,2,2,4,0.5749464035031959
1,4,2,1,1,-0.5749464035031959
4,4,2,2,4,1.7267465591428444
4,4,3,2,4,0.6921291351318359
2,4,3,3,2,-0.11539459228515625
0,4,3,2,1,-0.6921291351318359
1,4,3,3,1,-0.34558773040771484
3,4,2,3,1,0.23031234741210938
1,4,2,3,0,-0.46074390411376953
4,4,2,3,3,0.6914138793945312
3,4,2,3,3,0.23055076599121094
4,4,3,4,4,1.9644498825075463
1,4,3,4,2,-0.5784034729006127
1,4,3,3,0,-0.5779266357421875
0,4,2,3,0,-0.6927251815798119
1,4,2,3,0,-0.34594535827614514
3,4,1,3,1,0.34594535827614514
0,4,1,2,0,-0.6917715072631836
0,4,0,1,0,-5.274295806884544
0,4,0,0,1,-5.109667778015137
0,4,0,0,1,-4.388928413391113
0,4,0,0,2,-2.5714635848999023
0,4,0,0,3,-1.1141300201416016
1,4,0,0,3,-0.22244453430153577
0,4,0,0,1,-1.1113882064821556
4,4,0,0,2,0.888824462890403
4,4,0,0,3,1.2246370315551758
4,4,0,0,4,3.2422542572025925
0,4,0,0,3,-0.6723403930664062
1,4,0,0,1,-0.4478693008425072
3,4,1,0,2,0.33581256866432874
2,3,2,0,2,-0.11193752288796155
3,3,3,0,3,0.5600452423095703
3,3,4,0,4,0.5606412887573242
3,3,4,0,4,0.33676624298095703
2,3,4,0,3,-0.11229515075683594
3,3,4,0,3,0.33676624298095703
4,3,4,0,3,0.7867813110353783
3,3,4,0,1,0.45013427734352796
1,3,4,1,1,-0.22518634796142578
4,3,4,3,3,2.0294189453125
0,3,4,4,0,-1.2410879135131836
3,3,4,4,1,0.5637407302856445
1,3,4,4,2,-0.45108795166015625
1,3,4,4,1,-0.22530555725097656
0,3,4,4,0,-2.360820770263672
4,3,4,4,4,2.2481679916379615
0,2,4,2,3,-1.2377500534055397
4,2,4,3,4,2.2525787353515625
1,2,4,3,3,-0.2257823944091797
0,2,4,2,0,-2.5882720947265625
4,2,4,3,3,2.1371841430664062
2,2,4,3,4,0.0
1,2,4,3,1,-0.3379583358766869
3,2,4,3,2,0.3379583358766869
1,2,3,3,3,-0.22530555725097656
3,2,3,3,3,0.22530555725097656
4,2,3,3,3,0.6768703460693359
3,2,4,3,2,0.5644559860229492
4,2,4,3,2,0.7915496826171875
3,2,4,2,1,0.339508056640625
4,2,4,3,3,1.0199546813964844
2,1,4,3,3,0.11348724365234375
4,1,4,3,3,1.1358261108398438
3,1,4,3,1,0.3412961959838867
0,1,4,4,0,-1.0230541229248047
0,1,4,3,0,-0.6809234619140625
0,1,3,3,0,-1.3592243194580078
1,1,2,2,0,-0.45228004455566406
1,1,1,2,1,-0.3390312194824219
3,1,1,4,2,0.3390312194824219
3,1,1,3,3,0.45228004455566406
4,1,1,3,4,1.1324882507324219
4,1,2,4,4,2.2721290588378906
3,2,3,4,4,0.45561790466308594
4,2,4,4,3,0.9123086929321289
0,2,4,4,0,-1.8231868743894264
3,2,3,4,1,0.22757053375221936
3,2,3,3,3,0.3415346145629883
4,2,3,4,4,1.2540817260742188
1,2,3,3,2,-0.5704164505004883
3,2,3,3,2,0.4563331604003906
0,2,3,3,1,-1.026153564452903
2,2,2,2,1,0.11396408081032483
4,2,2,3,3,0.9121894836425781
0,2,1,2,0,-1.7091035842893287
1,2,1,2,0,-0.341176986694558
2,2,1,3,2,-0.11360645294189453
4,2,1,4,4,1.7075538635253906
4,2,2,4,4,2.3998022079467773
4,2,3,4,3,0.6877183914186791
2,2,3,4,0,-0.11467933654807361
